epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.12223390687628577,0.11986309289932251,0.14784088730812073,-0.03713314533233643,0.8801369667053223,0.8801369071006775,0.1206652820110321,0.1497805118560791,-0.009174585342407227,0.8793346881866455,0.12270358204841614,0.15072372555732727,-0.007928848266601562,0.8772964477539062,0.11162272095680237,0.13825270533561707,-0.09923255443572998,0.88837730884552,0.12298611551523209,0.15111470222473145,0.004298806190490723,0.8770138621330261,0.12133777141571045,0.14933274686336517,-0.07362854480743408,0.8786622285842896
2,0.11970657002773247,0.11709235608577728,0.1448182463645935,0.006563127040863037,0.8829076886177063,0.8829076439142227,0.11989180743694305,0.1487211287021637,0.0050514936447143555,0.8801081776618958,0.12094651162624359,0.14897845685482025,0.015278637409210205,0.8790534734725952,0.10597465932369232,0.1323588639497757,-0.0075070858001708984,0.8940253257751465,0.12183981388807297,0.1497907191514969,0.021670222282409668,0.8781601786613464,0.11680901795625687,0.14424210786819458,-0.0016776323318481445,0.8831909894943237
3,0.11679643276084786,0.11506682634353638,0.14289486408233643,0.032849669456481934,0.8849331736564636,0.8849331736564636,0.1188238263130188,0.14736561477184296,0.02310657501220703,0.8811761736869812,0.1188783049583435,0.14706236124038696,0.04044383764266968,0.8811216950416565,0.10338112711906433,0.13048790395259857,0.02077406644821167,0.8966188430786133,0.11993812024593353,0.1476721167564392,0.04915040731430054,0.8800618648529053,0.11431275308132172,0.14188630878925323,0.030773460865020752,0.8856872320175171
4,0.11441176108554046,0.11300566047430038,0.14080491662025452,0.06040639877319336,0.8869943618774414,0.8869943395256996,0.11701327562332153,0.14530746638774872,0.05020105838775635,0.8829867243766785,0.11624619364738464,0.14459045231342316,0.07243108749389648,0.883753776550293,0.10242944210767746,0.1297525316476822,0.03177988529205322,0.8975705504417419,0.11708636581897736,0.14448702335357666,0.08972430229187012,0.8829136490821838,0.11225298047065735,0.13988709449768066,0.057895660400390625,0.887747049331665
5,0.11116420532855384,0.10958977788686752,0.1371491253376007,0.10826735496520996,0.8904102444648743,0.8904102221131325,0.11384016275405884,0.14136338233947754,0.10106468200683594,0.8861598372459412,0.11190509796142578,0.14054840803146362,0.12356680631637573,0.8880949020385742,0.1000974178314209,0.12696875631809235,0.07288014888763428,0.8999025821685791,0.11301369220018387,0.14029915630817413,0.14172744750976562,0.8869863152503967,0.10909253358840942,0.13656598329544067,0.10209769010543823,0.8909074664115906
6,0.1071470149182727,0.10596946626901627,0.13312013447284698,0.1593767762184143,0.8940305709838867,0.8940305337309837,0.10993143916130066,0.1366955041885376,0.15944981575012207,0.890068531036377,0.10748258978128433,0.13549618422985077,0.1854444146156311,0.8925173878669739,0.09803344309329987,0.12458830326795578,0.10731631517410278,0.9019665718078613,0.10915116965770721,0.1365465372800827,0.18702679872512817,0.8908488154411316,0.10524869710206985,0.1322741061449051,0.1576465368270874,0.8947513103485107
7,0.10414140688561686,0.10414321720600128,0.13136330246925354,0.1809749960899353,0.8958567380905151,0.8958567827939987,0.10726892203092575,0.13386547565460205,0.19389307498931885,0.8927310705184937,0.10531452298164368,0.13364718854427338,0.20752263069152832,0.8946855068206787,0.09743600338697433,0.12411876022815704,0.11403292417526245,0.9025639891624451,0.10736844688653946,0.1350613832473755,0.20461416244506836,0.8926315307617188,0.1033281609416008,0.13012373447418213,0.18481218814849854,0.8966718316078186
8,0.102390770802922,0.10297191143035889,0.1302766650915146,0.1939609408378601,0.8970280885696411,0.8970280885696411,0.10539592802524567,0.13191267848014832,0.21724039316177368,0.8946040868759155,0.10394170880317688,0.1325293779373169,0.22072410583496094,0.8960583209991455,0.09740117937326431,0.1241833046078682,0.11311256885528564,0.9025987982749939,0.10609839111566544,0.13376359641551971,0.2198268175125122,0.8939015865325928,0.10202234983444214,0.128994420170784,0.19890081882476807,0.8979776501655579
9,0.10101391462423409,0.1019708514213562,0.12869051098823547,0.2135854482650757,0.8980291485786438,0.8980291485786438,0.10447950661182404,0.13035991787910461,0.2355601191520691,0.8955205082893372,0.10278203338384628,0.1306270956993103,0.2429349422454834,0.8972179889678955,0.09624376147985458,0.12246312201023102,0.13751202821731567,0.9037562608718872,0.10514290630817413,0.13263839483261108,0.2328963279724121,0.8948571085929871,0.10120606422424316,0.12736395001411438,0.21902382373809814,0.8987939357757568
10,0.09986156745339339,0.10120421648025513,0.12780813872814178,0.22401731014251708,0.8987957835197449,0.8987957835197449,0.1033247634768486,0.12893468141555786,0.25218337774276733,0.8966752290725708,0.10178728401660919,0.12972839176654816,0.2533164620399475,0.898212730884552,0.09609010070562363,0.12230437994003296,0.13974696397781372,0.9039099216461182,0.10430451482534409,0.1316990852355957,0.24372386932373047,0.8956955075263977,0.10051438957452774,0.12637415528297424,0.23111587762832642,0.8994855880737305
