epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.1077225413826116,0.10177191346883774,0.1293106973171234,0.20629462003707885,0.8982280492782593,0.8982280865311623,0.10378863662481308,0.1306656301021576,0.23196923732757568,0.8962113857269287,0.10184188187122345,0.13049235939979553,0.24449586868286133,0.8981581330299377,0.09611998498439789,0.12265056371688843,0.1348697543144226,0.9038800001144409,0.10730371624231339,0.13605986535549164,0.1928102970123291,0.8926962614059448,0.09980539232492447,0.12668509781360626,0.22732794284820557,0.9001945853233337
2,0.10025009951702346,0.10164861381053925,0.1288679540157318,0.21190075874328612,0.8983513712882996,0.8983513861894608,0.10363615304231644,0.13044682145118713,0.23453986644744873,0.8963638544082642,0.10211868584156036,0.12995368242263794,0.2507212162017822,0.8978813290596008,0.0951690524816513,0.12170447409152985,0.14816534519195557,0.9048309326171875,0.10628582537174225,0.1352941244840622,0.201870858669281,0.893714189529419,0.10103339701890945,0.12694068253040314,0.22420650720596313,0.8989666104316711
3,0.09717689316990884,0.09797191619873047,0.12431399524211884,0.2650702238082886,0.9020280838012695,0.9020280838012695,0.0991937667131424,0.12458784133195877,0.3017570972442627,0.9008062481880188,0.09763719886541367,0.12439502030611038,0.3134491443634033,0.9023628234863281,0.09443683922290802,0.12058945000171661,0.1637018918991089,0.9055631756782532,0.10137098282575607,0.12973099946975708,0.2661580443382263,0.8986290097236633,0.0972207710146904,0.12226668000221252,0.28028494119644165,0.902779221534729
4,0.0944185610007083,0.10014643520116806,0.12696169316768646,0.23288124799728394,0.899853527545929,0.8998535647988319,0.09965315461158752,0.12488634884357452,0.2984078526496887,0.9003468751907349,0.0990859642624855,0.1261264532804489,0.29420387744903564,0.9009140133857727,0.09720350056886673,0.12384438514709473,0.11794573068618774,0.9027965068817139,0.10635184496641159,0.13625048100948334,0.19054782390594482,0.8936481475830078,0.09843775629997253,0.1237008199095726,0.26330095529556274,0.9015622138977051
5,0.09338780697384935,0.09713107347488403,0.12280378490686417,0.28212823867797854,0.902868926525116,0.902868926525116,0.09844858944416046,0.12306803464889526,0.3186877369880676,0.9015514254570007,0.09707046300172806,0.12276323139667511,0.3313426375389099,0.9029295444488525,0.09451787173748016,0.12038235366344452,0.16657227277755737,0.9054821133613586,0.0989881381392479,0.1268632411956787,0.29824358224868774,0.9010118842124939,0.09663030505180359,0.12094203382730484,0.2957949638366699,0.903369665145874
6,0.09195801363680561,0.0986502543091774,0.12473995983600616,0.2602771043777466,0.9013497233390808,0.9013497456908226,0.10136115550994873,0.1271844059228897,0.27234917879104614,0.8986388444900513,0.09842908382415771,0.1243751272559166,0.3136681318283081,0.9015709161758423,0.09348229318857193,0.11921253800392151,0.18269062042236328,0.9065176844596863,0.09870276600122452,0.12646348774433136,0.3026595711708069,0.9012972116470337,0.1012759804725647,0.12646427750587463,0.2300180196762085,0.8987240195274353
7,0.0900143355914364,0.09741520881652832,0.12350636720657349,0.2738638401031494,0.9025848507881165,0.9025847911834717,0.09856031090021133,0.12403785437345505,0.3079078793525696,0.9014396667480469,0.0972064808011055,0.12336070835590363,0.3248187303543091,0.9027935266494751,0.09459377825260162,0.12071359157562256,0.16197985410690308,0.9054062366485596,0.09849932789802551,0.12623433768749237,0.30518388748168945,0.9015007019042969,0.09821616113185883,0.12318533658981323,0.2694288492202759,0.90178382396698
8,0.08935057525485353,0.09768332540988922,0.12355916202068329,0.273982036113739,0.902316689491272,0.9023166745901108,0.0988975465297699,0.12439577281475067,0.3039076328277588,0.9011024236679077,0.0975080206990242,0.12347286194562912,0.3235904574394226,0.9024919867515564,0.09368317574262619,0.11912713944911957,0.18386107683181763,0.9063168168067932,0.09882716834545135,0.12665989995002747,0.3004915118217468,0.9011728167533875,0.09950070083141327,0.1241401880979538,0.2580595016479492,0.9004992842674255
9,0.08729276231758679,0.0986538752913475,0.12523207068443298,0.253807520866394,0.9013460874557495,0.9013461247086525,0.09963785856962204,0.1256079077720642,0.2902757525444031,0.9003621339797974,0.0980474129319191,0.1246756985783577,0.3103474974632263,0.9019525647163391,0.0954417735338211,0.12165280431509018,0.14888793230056763,0.9045582413673401,0.10049901902675629,0.12909258902072906,0.27336251735687256,0.8995009660720825,0.0996432974934578,0.12513136863708496,0.24616390466690063,0.9003567099571228
10,0.08607586598741719,0.09808935970067978,0.12478464841842651,0.2597939968109131,0.9019106030464172,0.9019106402993202,0.0986906960606575,0.1246185228228569,0.3014131188392639,0.9013093113899231,0.09835886210203171,0.12570658326148987,0.298895001411438,0.9016411304473877,0.0941382572054863,0.120139941573143,0.16992467641830444,0.9058617353439331,0.10036153346300125,0.12911094725131989,0.2731553316116333,0.8996384739875793,0.09889744967222214,0.1243472769856453,0.2555818557739258,0.9011025428771973
