epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.10742526794620601,0.10173752158880234,0.12931039929389954,0.20630615949630737,0.8982625007629395,0.8982624784111977,0.1035638302564621,0.1304457187652588,0.2345532774925232,0.8964361548423767,0.10180356353521347,0.13049358129501343,0.24448144435882568,0.8981964588165283,0.09609166532754898,0.12262473255395889,0.13523387908935547,0.9039083123207092,0.1075451597571373,0.13633547723293304,0.18953782320022583,0.8924548625946045,0.09968338906764984,0.12665250897407532,0.2277243733406067,0.900316596031189
2,0.09990231486946104,0.1023782342672348,0.12985773384571075,0.199779212474823,0.8976218104362488,0.8976217657327652,0.10467177629470825,0.13186493515968323,0.2178063988685608,0.8953282237052917,0.10274884849786758,0.1307889223098755,0.24105775356292725,0.8972511291503906,0.09570149332284927,0.12242205440998077,0.1380898356437683,0.9042984843254089,0.10646440833806992,0.13568609952926636,0.1972401738166809,0.8935356140136719,0.10230464488267899,0.12852659821510315,0.20470190048217773,0.8976953625679016
3,0.09700303195380779,0.09820445626974106,0.1246359571814537,0.26131118535995485,0.9017955660820007,0.9017955437302589,0.09933153539896011,0.12476607412099838,0.2997578978538513,0.9006684422492981,0.09768065810203552,0.12456433475017548,0.31157904863357544,0.9023193120956421,0.0946638360619545,0.12076607346534729,0.16125017404556274,0.9053361415863037,0.10194498300552368,0.13046392798423767,0.2578420042991638,0.8980550169944763,0.09740129858255386,0.12261936068534851,0.27612680196762085,0.9025986790657043
4,0.09414869219546691,0.09985280781984329,0.12652811408042908,0.238400661945343,0.9001472592353821,0.9001471921801567,0.09952826052904129,0.1247449740767479,0.2999942898750305,0.9004717469215393,0.09883777052164078,0.12583182752132416,0.29749810695648193,0.9011622071266174,0.09658214449882507,0.12291305512189865,0.13116276264190674,0.9034178256988525,0.10594554990530014,0.1356118768453598,0.19811785221099854,0.8940544724464417,0.09837032109498978,0.1235387772321701,0.26523029804229736,0.9016296863555908
5,0.09286634466357309,0.0973597913980484,0.12293557822704315,0.28083927631378175,0.9026402235031128,0.9026402086019516,0.09905023127794266,0.12354142218828201,0.31343716382980347,0.9009497761726379,0.09743703901767731,0.12309294193983078,0.32774585485458374,0.9025629758834839,0.09432894736528397,0.11997799575328827,0.1721619963645935,0.9056710600852966,0.09885921329259872,0.12662135064601898,0.30091583728790283,0.9011408090591431,0.09712348878383636,0.12144415080547333,0.28993552923202515,0.9028764963150024
6,0.09160188460004619,0.09866099059581757,0.12489428371191025,0.2584786653518677,0.9013389348983765,0.9013390094041824,0.1011451780796051,0.12710155546665192,0.27329641580581665,0.8988548517227173,0.09846621006727219,0.12458010017871857,0.31140512228012085,0.9015337824821472,0.09356755763292313,0.11928123980760574,0.1817491054534912,0.9064324498176575,0.098818838596344,0.126763716340065,0.2993435859680176,0.901181161403656,0.10130715370178223,0.12674479186534882,0.2265990972518921,0.8986928462982178
7,0.08946385110083295,0.09759880602359772,0.1238803118467331,0.2696177363395691,0.9024011492729187,0.9024011939764023,0.09894634038209915,0.12484245002269745,0.2989004850387573,0.9010536670684814,0.09735234826803207,0.12377115339040756,0.32031792402267456,0.9026476740837097,0.09449393302202225,0.1205989345908165,0.16357046365737915,0.9055060744285583,0.0984896719455719,0.12606526911258698,0.3070441484451294,0.9015103578567505,0.09871173650026321,0.1241237223148346,0.25825566053390503,0.9012882709503174
8,0.08857989443762283,0.0979393869638443,0.12394895404577255,0.26953606605529784,0.9020606279373169,0.9020606130361557,0.09931913763284683,0.12517955899238586,0.29510873556137085,0.9006808400154114,0.0976034626364708,0.12361129373311996,0.3220728039741516,0.902396559715271,0.09383592754602432,0.11929041892290115,0.1816231608390808,0.9061640501022339,0.09955567866563797,0.12739859521389008,0.2923077344894409,0.9004443287849426,0.09938273578882217,0.1242649257183075,0.25656789541244507,0.900617241859436
9,0.08652101563555854,0.09922153502702713,0.1260341852903366,0.244402015209198,0.9007784128189087,0.9007784649729729,0.10011079907417297,0.12598083913326263,0.2860569953918457,0.8998892307281494,0.0985984355211258,0.125420480966568,0.3020833730697632,0.9014015793800354,0.09576347470283508,0.12215930223464966,0.14178627729415894,0.9042365550994873,0.1017068475484848,0.13095493614673615,0.25224578380584717,0.898293137550354,0.0999281108379364,0.1256553828716278,0.239837646484375,0.9000718593597412
10,0.08530906398060187,0.09826478362083435,0.12485326826572418,0.2589311718940735,0.9017351865768433,0.9017352163791656,0.09900379180908203,0.12491285800933838,0.29810893535614014,0.900996208190918,0.0981735959649086,0.1252237856388092,0.30427032709121704,0.9018263816833496,0.09421611577272415,0.12008216232061386,0.1707223653793335,0.9057838916778564,0.10028126090765,0.12896807491779327,0.2747640609741211,0.8997187614440918,0.09964916110038757,0.1250794380903244,0.24679017066955566,0.90035080909729
