epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.1216509620937697,0.1183972954750061,0.14625470340251923,-0.01341620683670044,0.8816027641296387,0.8816027045249939,0.12022033333778381,0.1490546017885208,0.0005848407745361328,0.8797796964645386,0.12167400121688843,0.14971281588077545,0.005546689033508301,0.8783259987831116,0.10635045170783997,0.13275258243083954,-0.013510584831237793,0.8936495780944824,0.12275223433971405,0.15083307027816772,0.008008301258087158,0.8772477507591248,0.12098944932222366,0.1489204466342926,-0.067710280418396,0.8790105581283569
2,0.11755945316623806,0.11516515910625458,0.14292697608470917,0.03246961832046509,0.884834885597229,0.8848348408937454,0.11876598000526428,0.14709177613258362,0.026732206344604492,0.8812340497970581,0.11888393014669418,0.14697271585464478,0.041614651679992676,0.8811160922050476,0.1031942218542099,0.13030658662319183,0.023493707180023193,0.8968057632446289,0.12023809552192688,0.14796864986419678,0.04532808065414429,0.8797619342803955,0.11474356800317764,0.14229518175125122,0.02517944574356079,0.8852564096450806
3,0.11361163035235958,0.11131975799798965,0.13897056877613068,0.08467291593551636,0.8886802792549133,0.8886802420020103,0.11517615616321564,0.14292018115520477,0.08115452527999878,0.8848238587379456,0.11395826190710068,0.14231479167938232,0.10139894485473633,0.8860417604446411,0.10084111243486404,0.12785878777503967,0.059835851192474365,0.8991588950157166,0.11518332362174988,0.14255239069461823,0.11393719911575317,0.8848166465759277,0.11143995821475983,0.1392066776752472,0.06703805923461914,0.8885600566864014
4,0.10782531885846927,0.10590498149394989,0.13326303660869598,0.15717674493789674,0.8940950632095337,0.8940950185060501,0.10938725620508194,0.1361609399318695,0.16601163148880005,0.8906127214431763,0.10718363523483276,0.13536781072616577,0.18698543310165405,0.8928163647651672,0.09839387238025665,0.12542971968650818,0.09521883726119995,0.9016061425209045,0.10891266167163849,0.13636384904384613,0.1892009973526001,0.8910873532295227,0.10564753413200378,0.13299287855625153,0.1484668254852295,0.8943524360656738
5,0.10353172337510837,0.10355590283870697,0.13013023138046265,0.19633010625839234,0.8964441418647766,0.896444097161293,0.10691892355680466,0.1328342854976654,0.20626401901245117,0.8930810689926147,0.10476663708686829,0.1320042610168457,0.2268875241279602,0.8952333927154541,0.09653076529502869,0.1226721853017807,0.13456487655639648,0.9034692049026489,0.10634125024080276,0.13371703028678894,0.2203698754310608,0.8936587572097778,0.10322195291519165,0.12942342460155487,0.19356423616409302,0.8967780470848083
6,0.10105635763981914,0.10229936987161636,0.12966719269752502,0.2008905291557312,0.8977006077766418,0.8977006301283836,0.10390938073396683,0.13009469211101532,0.23866653442382812,0.8960906267166138,0.10300953686237335,0.13189677894115448,0.22814512252807617,0.8969904780387878,0.09775792807340622,0.12476225942373276,0.1048230528831482,0.9022420644760132,0.10547678172588348,0.13312581181526184,0.22724801301956177,0.8945232033729553,0.10134322941303253,0.12845636904239655,0.20556992292404175,0.8986567854881287
7,0.09971178349137627,0.10097666829824448,0.12777665257453918,0.22391279935836791,0.8990233540534973,0.8990233317017555,0.10257557779550552,0.12829828262329102,0.25954824686050415,0.8974243998527527,0.10142822563648224,0.12904788553714752,0.26112866401672363,0.898571789264679,0.09660421311855316,0.12321691960096359,0.12686145305633545,0.9033957719802856,0.10443258285522461,0.13198256492614746,0.24046480655670166,0.8955674171447754,0.09984274953603745,0.12633755803108215,0.2315608263015747,0.9001572728157043
8,0.09867601567563021,0.1008310467004776,0.12772567570209503,0.22447968721389772,0.8991689682006836,0.8991689532995224,0.10164426267147064,0.12706954777240753,0.27366262674331665,0.8983557224273682,0.10083944350481033,0.12893153727054596,0.26246100664138794,0.8991605639457703,0.09682133048772812,0.12338505685329437,0.12447744607925415,0.9031786918640137,0.10568948090076447,0.13375359773635864,0.21994364261627197,0.8943105340003967,0.09916067123413086,0.12548862397670746,0.2418537139892578,0.9008393287658691
9,0.09810580249946073,0.10068303346633911,0.1278252899646759,0.22338753938674927,0.8993169665336609,0.8993169665336609,0.10123839974403381,0.12710681557655334,0.27323633432388306,0.8987616300582886,0.10152818262577057,0.13031771779060364,0.24651634693145752,0.8984718322753906,0.09682563692331314,0.12335759401321411,0.12486708164215088,0.9031743407249451,0.10491713136434555,0.13302378356456757,0.2284332513809204,0.8950828909873962,0.09890579432249069,0.12532047927379608,0.24388468265533447,0.9010941982269287
10,0.09696077246148631,0.09951896965503693,0.12602029740810394,0.24515509605407715,0.9004810452461243,0.9004810303449631,0.10053990036249161,0.1256290227174759,0.2900376319885254,0.8994600772857666,0.09988401085138321,0.12755662202835083,0.278107225894928,0.900115966796875,0.09546457976102829,0.12136772274971008,0.15287286043167114,0.9045354127883911,0.10314437747001648,0.13074907660484314,0.25459498167037964,0.8968555927276611,0.09856199473142624,0.12479907274246216,0.2501627802848816,0.9014379978179932
11,0.09658329712975057,0.10001266002655029,0.12685160338878632,0.23414818048477173,0.8999873399734497,0.8999873399734497,0.10024558752775192,0.12556836009025574,0.29072314500808716,0.8997544050216675,0.10001099109649658,0.12785115838050842,0.2747686505317688,0.8999890089035034,0.0974692776799202,0.12413942813873291,0.11373990774154663,0.9025307297706604,0.10374761372804642,0.13177046179771423,0.24290376901626587,0.8962523937225342,0.09858980774879456,0.12492858618497849,0.24860543012619019,0.9014102220535278
12,0.09630280280249781,0.09866669774055481,0.12473274767398834,0.2606297254562378,0.9013333320617676,0.9013333022594452,0.09994432330131531,0.12503187358379364,0.29677093029022217,0.9000556468963623,0.09919201582670212,0.1260800063610077,0.2947232127189636,0.9008079767227173,0.09444233030080795,0.11983092874288559,0.17418962717056274,0.9055576920509338,0.10171803086996078,0.12899576127529144,0.27445274591445923,0.898281991481781,0.0980367660522461,0.12372518330812454,0.2630121111869812,0.9019632339477539
13,0.09600061057712833,0.09966522455215454,0.12630297243595123,0.24144768714904785,0.9003347158432007,0.9003347754478455,0.0998167023062706,0.1251102089881897,0.2958894371986389,0.9001833200454712,0.09972339868545532,0.12729312479496002,0.28108614683151245,0.9002766013145447,0.09629952907562256,0.12234200537204742,0.1392168402671814,0.9037004709243774,0.10422620922327042,0.13259044289588928,0.2334517240524292,0.8957737684249878,0.09826026856899261,0.12417908757925034,0.2575942873954773,0.9017397165298462
14,0.09582388734399791,0.098757304251194,0.12490930408239365,0.2580369830131531,0.9012426137924194,0.901242695748806,0.09972069412469864,0.12466604262590408,0.3008788228034973,0.9002792835235596,0.0990401953458786,0.1260758638381958,0.29477041959762573,0.9009597897529602,0.09540566802024841,0.12110769748687744,0.15649855136871338,0.9045943021774292,0.10181274265050888,0.12945914268493652,0.26923030614852905,0.8981872797012329,0.09780720621347427,0.12323781102895737,0.2688068151473999,0.9021927714347839
15,0.09555968544835029,0.0984794870018959,0.1245044469833374,0.2628504395484924,0.9015205502510071,0.9015205129981041,0.09969118237495422,0.12487258017063141,0.29856234788894653,0.9003088474273682,0.0989096611738205,0.12556429207324982,0.30048203468322754,0.9010903239250183,0.09507010132074356,0.12057499587535858,0.16390246152877808,0.9049298763275146,0.10096776485443115,0.12817561626434326,0.2836495041847229,0.8990322351455688,0.0977586954832077,0.12333475798368454,0.2676558494567871,0.9022412896156311
16,0.0950056468098954,0.09959714114665985,0.12630654871463776,0.2419835090637207,0.900402843952179,0.9004028588533401,0.09968462586402893,0.12477432191371918,0.29966533184051514,0.9003154039382935,0.10007169097661972,0.12818767130374908,0.27094554901123047,0.8999283313751221,0.09555274993181229,0.12122002989053726,0.15493285655975342,0.9044472575187683,0.10454434156417847,0.13336363434791565,0.22448545694351196,0.8954556584358215,0.09813227504491806,0.12398705631494522,0.25988835096359253,0.9018677473068237
17,0.09512203711905891,0.09920769929885864,0.12472323328256607,0.26107650995254517,0.9007923007011414,0.9007923007011414,0.10193666815757751,0.12661905586719513,0.2788041830062866,0.8980633020401001,0.10062281042337418,0.1264716535806656,0.290335476398468,0.899377167224884,0.09404884278774261,0.11907418072223663,0.18458658456802368,0.9059511423110962,0.10063100606203079,0.12769941985607147,0.2889614701271057,0.8993690013885498,0.09879916161298752,0.12375181168317795,0.2626948356628418,0.9012008309364319
18,0.09486689949734513,0.09849099814891815,0.12407555431127548,0.26807714700698854,0.9015089869499207,0.9015090018510818,0.09979064762592316,0.12436031550168991,0.3043043613433838,0.900209367275238,0.09932776540517807,0.12535379827022552,0.3028256297111511,0.9006722569465637,0.09450937807559967,0.11981223523616791,0.17444688081741333,0.9054906368255615,0.10062012821435928,0.12773193418979645,0.2885996699333191,0.8993798494338989,0.09820710122585297,0.12311956286430359,0.2702091932296753,0.9017928838729858
19,0.09480024485615386,0.09938521683216095,0.12604010105133057,0.24472761154174805,0.9006147384643555,0.900614783167839,0.09961587190628052,0.12479329109191895,0.29945212602615356,0.9003841280937195,0.0993255078792572,0.12657968699932098,0.2891218066215515,0.9006744623184204,0.09574826061725616,0.12153363227844238,0.1505555510520935,0.904251754283905,0.10343918204307556,0.13207058608531952,0.23945116996765137,0.896560788154602,0.09879721701145172,0.12522326409816742,0.24505740404129028,0.9012027978897095
