epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.12140830534929535,0.1166725903749466,0.1444246470928192,0.012331354618072509,0.8833273649215698,0.8833274096250534,0.1195022240281105,0.14824722707271576,0.011383473873138428,0.8804977536201477,0.12133025377988815,0.14939625561237335,0.009746432304382324,0.8786697387695312,0.1045200303196907,0.1310734897851944,0.011966288089752197,0.8954799771308899,0.12168732285499573,0.14964286983013153,0.023602306842803955,0.8783127069473267,0.11632310599088669,0.1437634527683258,0.0049582719802856445,0.8836768865585327
2,0.11485378107814133,0.11146291345357895,0.13896965980529785,0.0845407247543335,0.8885370492935181,0.888537086546421,0.114741750061512,0.1421826034784317,0.09061402082443237,0.8852582573890686,0.11463149636983871,0.14274531602859497,0.09595400094985962,0.8853685259819031,0.10119956731796265,0.12832462787628174,0.05297362804412842,0.8988004326820374,0.11519284546375275,0.14255216717720032,0.11394035816192627,0.8848071694374084,0.11154890060424805,0.13904359936714172,0.0692216157913208,0.888451099395752
3,0.10687107980411972,0.10433312505483627,0.1318473070859909,0.17479658126831055,0.8956668972969055,0.8956668749451637,0.10697770118713379,0.13366572558879852,0.19629734754562378,0.8930222988128662,0.1055648997426033,0.134211927652359,0.20081210136413574,0.8944351077079773,0.097760409116745,0.12471447139978409,0.10550898313522339,0.9022395610809326,0.10748668760061264,0.13543903827667236,0.2001604437828064,0.8925133347511292,0.10387594997882843,0.13120542466640472,0.17120403051376343,0.8961240649223328
4,0.1018047384777159,0.1019757017493248,0.12897351384162903,0.20998692512512207,0.8980243802070618,0.8980242982506752,0.10389755666255951,0.12984590232372284,0.24157655239105225,0.8961024284362793,0.10274939239025116,0.13105730712413788,0.23793959617614746,0.8972505927085876,0.09655680507421494,0.1229972243309021,0.12997233867645264,0.9034432172775269,0.10550912469625473,0.13318157196044922,0.22660040855407715,0.8944908976554871,0.10116560012102127,0.1277855485677719,0.21384572982788086,0.8988344073295593
5,0.10002594669111013,0.10084114968776703,0.12754124402999878,0.22730960845947265,0.8991588354110718,0.899158850312233,0.10239282250404358,0.12795092165470123,0.2635517716407776,0.8976072072982788,0.10134720057249069,0.12938761711120605,0.2572329044342041,0.8986527919769287,0.09589894115924835,0.12191116809844971,0.1452692151069641,0.9041010737419128,0.10460870712995529,0.13218170404434204,0.23817026615142822,0.8953912854194641,0.09995806962251663,0.12627480924129486,0.23232388496398926,0.900041937828064
6,0.09872393109245763,0.10028475522994995,0.12676231563091278,0.23586879968643187,0.89971524477005,0.89971524477005,0.10195935517549515,0.12709762156009674,0.2733417749404907,0.8980406522750854,0.10054266452789307,0.12825903296470642,0.2701350450515747,0.8994573354721069,0.09651260077953339,0.12281516194343567,0.132546067237854,0.9034873843193054,0.10304121673107147,0.1302487701177597,0.2602882385253906,0.8969587683677673,0.09936793148517609,0.12539102137088776,0.24303287267684937,0.9006320834159851
7,0.09786789369269844,0.0998455137014389,0.1259201169013977,0.24660968780517578,0.9001544713973999,0.9001544862985611,0.10178806632757187,0.12689931690692902,0.27560776472091675,0.8982119560241699,0.10052094608545303,0.1274726390838623,0.2790565490722656,0.8994790315628052,0.0950244590640068,0.12071941792964935,0.16189783811569214,0.9049755334854126,0.10244683176279068,0.12961432337760925,0.2674764394760132,0.8975531458854675,0.09944725036621094,0.12489492446184158,0.2490098476409912,0.9005527496337891
8,0.09716025442688292,0.09950355440378189,0.1256043165922165,0.2504831075668335,0.9004963636398315,0.9004964455962181,0.10178748518228531,0.12675030529499054,0.27730804681777954,0.8982124924659729,0.09969011694192886,0.12688669562339783,0.2856696844100952,0.9003098607063293,0.09476927667856216,0.12029620260000229,0.16776436567306519,0.905230700969696,0.10249751061201096,0.12981489300727844,0.2652078866958618,0.8975024819374084,0.09877335280179977,0.12427350133657455,0.2564655542373657,0.9012266397476196
9,0.09685646728524622,0.09927856922149658,0.12540850043296814,0.252530574798584,0.9007214307785034,0.9007214307785034,0.1006392240524292,0.12557007372379303,0.2907041311264038,0.8993607759475708,0.09938448667526245,0.12658564746379852,0.2890546917915344,0.9006155133247375,0.09502163529396057,0.12071815133094788,0.1619158387184143,0.9049783945083618,0.10278112441301346,0.13024649024009705,0.2603147625923157,0.8972188830375671,0.09856638312339783,0.12392215430736542,0.2606634497642517,0.9014335870742798
10,0.0964605329995046,0.09910506010055542,0.12539030611515045,0.25242750644683837,0.9008949398994446,0.9008949398994446,0.10016218572854996,0.12513835728168488,0.29557228088378906,0.8998377919197083,0.09943535178899765,0.12693238258361816,0.2851557731628418,0.9005646705627441,0.09551593661308289,0.12134767323732376,0.15315282344818115,0.9044840335845947,0.10226491093635559,0.1297360509634018,0.2661011815071106,0.8977351188659668,0.09814693033695221,0.12379703670740128,0.2621554732322693,0.901853084564209
