epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.12321507145532701,0.11927194893360138,0.14723046123981476,-0.027260398864746092,0.8807280659675598,0.8807280510663986,0.1203247532248497,0.14928241074085236,-0.0024737119674682617,0.8796752691268921,0.12190818786621094,0.15001247823238373,0.001561284065246582,0.8780918121337891,0.10798580199480057,0.1342957615852356,-0.03720963001251221,0.89201420545578,0.12425679713487625,0.1524924784898758,-0.013936996459960938,0.8757432103157043,0.12188416719436646,0.15006917715072632,-0.08424293994903564,0.8781158328056335
2,0.11770197080393043,0.11502520740032196,0.1429106742143631,0.03254525661468506,0.8849747776985168,0.884974792599678,0.11849158257246017,0.14683443307876587,0.03013557195663452,0.8815084099769592,0.1191113293170929,0.1474577933549881,0.035278141498565674,0.8808887004852295,0.10357967764139175,0.130938321352005,0.014002203941345215,0.8964203000068665,0.12009752541780472,0.14790186285972595,0.04618948698043823,0.8799024820327759,0.11384592950344086,0.14142093062400818,0.03712087869644165,0.886154055595398
3,0.11331995002262676,0.11092984676361084,0.1383698284626007,0.09250810146331787,0.8890701532363892,0.8890701532363892,0.1147744357585907,0.1423170119524002,0.08889460563659668,0.8852255344390869,0.11402055621147156,0.1422281563282013,0.10249286890029907,0.885979413986206,0.10093323141336441,0.12789100408554077,0.05936241149902344,0.8990667462348938,0.11489646136760712,0.14208702743053436,0.11971384286880493,0.8851035237312317,0.1100245788693428,0.13732586801052094,0.09207677841186523,0.8899754285812378
4,0.10775673486834587,0.10602537542581558,0.13352927565574646,0.1543168306350708,0.8939746618270874,0.8939746245741844,0.10926967859268188,0.13604280352592468,0.16745752096176147,0.8907303214073181,0.10800755769014359,0.13706861436367035,0.1664285659790039,0.891992449760437,0.09808659553527832,0.12483512610197067,0.10377782583236694,0.9019134044647217,0.1094885841012001,0.13710595667362213,0.18035119771957397,0.8905113935470581,0.10527446866035461,0.13259391486644745,0.1535690426826477,0.8947255611419678
5,0.103299746817013,0.10471051931381226,0.13271595537662506,0.1638379454612732,0.8952895402908325,0.8952894806861877,0.10648520290851593,0.13342422246932983,0.19919979572296143,0.8935148119926453,0.10534868389368057,0.13477477431297302,0.19409483671188354,0.8946512937545776,0.09858544915914536,0.12590691447257996,0.08832281827926636,0.9014145731925964,0.10967252403497696,0.1382281333208084,0.16687852144241333,0.8903274536132812,0.10346073657274246,0.13124574720859528,0.1706937551498413,0.8965392708778381
6,0.10104537797424029,0.10279259830713272,0.1304793804883957,0.1914175868034363,0.8972073793411255,0.8972074016928673,0.10371606051921844,0.12997682392597198,0.24004685878753662,0.8962839245796204,0.1038082093000412,0.1333610564470291,0.21091324090957642,0.8961917757987976,0.09758631885051727,0.12458337098360062,0.10738861560821533,0.9024136662483215,0.10738769173622131,0.13578718900680542,0.19604218006134033,0.8926123380661011,0.10146473348140717,0.12868843972682953,0.2026970386505127,0.8985352516174316
7,0.09982302604177891,0.10086134821176529,0.1275974065065384,0.226518714427948,0.8991386294364929,0.8991386517882347,0.10262686014175415,0.12814542651176453,0.2613109350204468,0.8973731398582458,0.10149674862623215,0.12941290438175201,0.25694239139556885,0.8985032439231873,0.09593869745731354,0.12222839146852493,0.14081525802612305,0.9040613174438477,0.10446508228778839,0.1320476233959198,0.23971551656723022,0.8955349326133728,0.09977935999631882,0.12615260481834412,0.2338094711303711,0.9002206325531006
8,0.0989674440512278,0.10067220032215118,0.12760598957538605,0.2255194902420044,0.8993277549743652,0.8993277996778488,0.10163886100053787,0.12756142020225525,0.26802849769592285,0.8983611464500427,0.10064753890037537,0.12859022617340088,0.2663608193397522,0.8993524312973022,0.0973028838634491,0.12402527034282684,0.11536753177642822,0.9026970863342285,0.10446794331073761,0.13222651183605194,0.23765462636947632,0.8955320715904236,0.09930380433797836,0.12562653422355652,0.24018597602844238,0.9006962180137634
9,0.09770067392614974,0.09957386553287506,0.12592396140098572,0.24644932746887208,0.9004260897636414,0.9004261344671249,0.10125525295734406,0.12625840306282043,0.28290611505508423,0.8987447619438171,0.10013314336538315,0.127935990691185,0.2738071084022522,0.8998668789863586,0.09522290527820587,0.121085986495018,0.15680086612701416,0.9047771096229553,0.1025836393237114,0.12991666793823242,0.26405417919158936,0.897416353225708,0.09867437928915024,0.12442270666360855,0.2546783685684204,0.9013256430625916
10,0.09735839212478975,0.10105196386575699,0.12838689982891083,0.21591415405273437,0.8989480137825012,0.898948036134243,0.10081664472818375,0.12679056823253632,0.2768482565879822,0.8991833329200745,0.10126543045043945,0.13002872467041016,0.2498546838760376,0.8987345695495605,0.09810657799243927,0.12513701617717743,0.0994367003440857,0.9018934369087219,0.1065339744091034,0.1353703737258911,0.20097136497497559,0.8934659957885742,0.09853718429803848,0.12460779398679733,0.2524597644805908,0.9014627933502197
