epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.12228938209199199,0.11863012611865997,0.146402046084404,-0.016035783290863036,0.8813698887825012,0.88136987388134,0.11968860775232315,0.1482168585062027,0.011786878108978271,0.8803113698959351,0.12187256664037704,0.14991773664951324,0.002822399139404297,0.8781274557113647,0.1087501272559166,0.13514579832553864,-0.05038321018218994,0.8912498950958252,0.12333155423402786,0.1514851599931717,-0.0005894899368286133,0.8766684532165527,0.11950773745775223,0.1472446769475937,-0.0438154935836792,0.8804922699928284
2,0.11757684425724485,0.115115225315094,0.14290328323841095,0.032653653621673585,0.8848848342895508,0.884884774684906,0.11819823831319809,0.14641787111759186,0.03563034534454346,0.8818017840385437,0.11904070526361465,0.14717327058315277,0.03899705410003662,0.8809592723846436,0.10343174636363983,0.13072748482227325,0.017174184322357178,0.896568238735199,0.12034953385591507,0.14804008603096008,0.04440498352050781,0.8796504735946655,0.11455587297677994,0.1421576738357544,0.02706170082092285,0.8854441046714783
3,0.11349462670577826,0.11151937395334244,0.13931480050086975,0.07984662055969238,0.8884806632995605,0.8884806260466576,0.11454905569553375,0.14232036471366882,0.08885157108306885,0.8854509592056274,0.11438027024269104,0.14289040863513947,0.09411478042602539,0.8856197595596313,0.10185647010803223,0.1292981654405594,0.03854990005493164,0.8981435298919678,0.11584236472845078,0.14347624778747559,0.10241609811782837,0.884157657623291,0.11096865683794022,0.13858886063098907,0.07530075311660767,0.8890313506126404
4,0.10791337464978752,0.10588811337947845,0.13317039608955383,0.15837547779083253,0.8941119313240051,0.8941118866205215,0.10891430824995041,0.13555467128753662,0.17342180013656616,0.891085684299469,0.10732808709144592,0.13538654148578644,0.1867617964744568,0.8926719427108765,0.09847349673509598,0.12543754279613495,0.09510630369186401,0.9015265107154846,0.10934782028198242,0.13683031499385834,0.18364375829696655,0.8906521797180176,0.10537688434123993,0.13264290988445282,0.15294373035430908,0.8946231007575989
5,0.10345304804550348,0.1032693162560463,0.13033293187618256,0.19372186660766602,0.8967306017875671,0.8967306837439537,0.10557198524475098,0.13186410069465637,0.21781706809997559,0.894428014755249,0.10440096259117126,0.13268935680389404,0.2188422679901123,0.8955990076065063,0.09688162803649902,0.12329968810081482,0.12568765878677368,0.903118371963501,0.1068548932671547,0.13462823629379272,0.20970851182937622,0.8931450843811035,0.10263713449239731,0.12918329238891602,0.19655382633209229,0.8973628878593445
6,0.10119500989219891,0.10191096365451813,0.12876352667808533,0.21227946281433105,0.8980890512466431,0.8980890363454819,0.10387873649597168,0.1295323520898819,0.24523472785949707,0.8961212635040283,0.10262694209814072,0.13102887570858002,0.23827004432678223,0.8973730802536011,0.09683039784431458,0.12342087179422379,0.12396842241287231,0.9031696319580078,0.1050601676106453,0.13257750868797302,0.23360061645507812,0.8949398398399353,0.10115855932235718,0.12725800275802612,0.22032350301742554,0.8988414406776428
7,0.09971233143036899,0.1009027510881424,0.12755627930164337,0.226948082447052,0.8990972638130188,0.8990972489118576,0.10239481925964355,0.12775819003582,0.2657686471939087,0.8976051807403564,0.1014004722237587,0.12952110171318054,0.2556998133659363,0.8985995054244995,0.09612952917814255,0.12238680571317673,0.1385859251022339,0.9038704633712769,0.10465358197689056,0.13226351141929626,0.237227201461792,0.8953464031219482,0.09993533790111542,0.12585178017616272,0.23745882511138916,0.9000646471977234
8,0.09880344731346616,0.10058238357305527,0.12737725675106049,0.22891932725906372,0.8994176983833313,0.8994176164269447,0.10144421458244324,0.1267063170671463,0.277809739112854,0.8985557556152344,0.10089920461177826,0.12914372980594635,0.26003068685531616,0.8991007804870605,0.09634502232074738,0.12263965606689453,0.1350231170654297,0.9036549925804138,0.1051412895321846,0.1331290602684021,0.22721117734909058,0.894858717918396,0.09908223152160645,0.12526755034923553,0.24452191591262817,0.9009177684783936
9,0.09797326150046526,0.10083812475204468,0.12803500890731812,0.22118232250213624,0.8991619348526001,0.8991618752479553,0.10107315331697464,0.12679025530815125,0.2768515944480896,0.898926854133606,0.10188952088356018,0.13076618313789368,0.24132150411605835,0.8981105089187622,0.09642557799816132,0.12275435030460358,0.1334059238433838,0.9035744071006775,0.10551656782627106,0.13390444219112396,0.21818208694458008,0.8944834470748901,0.09928582608699799,0.1259598284959793,0.23615050315856934,0.9007141590118408
10,0.09719466761437388,0.09963084012269974,0.126180499792099,0.24283325672149658,0.9003691673278809,0.9003691598773003,0.10058502852916718,0.12613263726234436,0.28433334827423096,0.8994149565696716,0.0997142493724823,0.12721091508865356,0.28201454877853394,0.9002857208251953,0.09629844129085541,0.12245520949363708,0.13762378692626953,0.9037015438079834,0.10311365872621536,0.1309407651424408,0.25240790843963623,0.8968863487243652,0.09844281524419785,0.12416303902864456,0.25778669118881226,0.901557207107544
