epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.12373154431661827,0.11955229192972183,0.14754876494407654,-0.032674622535705564,0.8804477453231812,0.8804477080702782,0.12020167708396912,0.14927887916564941,-0.002426624298095703,0.8797982931137085,0.12177344411611557,0.1498703807592392,0.003452301025390625,0.8782265782356262,0.11007591336965561,0.13649439811706543,-0.07145071029663086,0.8899241089820862,0.12314973771572113,0.15132084488868713,0.0015817880630493164,0.8768502473831177,0.12256070226430893,0.15077939629554749,-0.09452986717224121,0.8774393200874329
2,0.11801050506994087,0.1151600331068039,0.1428665667772293,0.033400750160217284,0.8848400115966797,0.8848399668931961,0.11834874749183655,0.14658194780349731,0.03346794843673706,0.8816512823104858,0.11918774247169495,0.14725320041179657,0.037952303886413574,0.8808122873306274,0.10324572771787643,0.13020750880241394,0.024977803230285645,0.896754264831543,0.12074681371450424,0.14858654141426086,0.03733694553375244,0.8792532086372375,0.11427115648984909,0.14170360565185547,0.033268749713897705,0.8857288360595703
3,0.11371626440847338,0.11109604686498642,0.1384108066558838,0.09210631847381592,0.8889039754867554,0.8889039531350136,0.11460927128791809,0.14208126068115234,0.09190970659255981,0.8853907585144043,0.11415369808673859,0.14202070236206055,0.10510939359664917,0.8858463168144226,0.10075173527002335,0.1275339275598526,0.06460827589035034,0.8992482423782349,0.11544831097126007,0.14260180294513702,0.11332428455352783,0.8845517039299011,0.1105172261595726,0.13781636953353882,0.08557993173599243,0.8894827961921692
4,0.10783902271537768,0.10629087686538696,0.13382980227470398,0.15008968114852905,0.8937090635299683,0.893709123134613,0.10920517891645432,0.13617755472660065,0.16580766439437866,0.8907948136329651,0.1077941283583641,0.13634593784809113,0.17519640922546387,0.8922058939933777,0.09879204630851746,0.12583348155021667,0.08938419818878174,0.9012079238891602,0.10971526056528091,0.13726259768009186,0.17847806215286255,0.8902847170829773,0.10594777017831802,0.13352949917316437,0.14158207178115845,0.8940522074699402
5,0.10349225835257142,0.10370149463415146,0.13139989972114563,0.18010239601135253,0.8962985277175903,0.8962985053658485,0.10563276708126068,0.13236357271671295,0.21188020706176758,0.8943672180175781,0.10498332977294922,0.13426019251346588,0.20023655891418457,0.8950166702270508,0.09794119000434875,0.12498895078897476,0.10156780481338501,0.9020588397979736,0.10704127699136734,0.13496991991996765,0.20569157600402832,0.8929587006568909,0.10290893167257309,0.1304168552160263,0.18113583326339722,0.8970910906791687
6,0.10142843498574755,0.1023273691534996,0.12953972816467285,0.2032981514930725,0.8976726531982422,0.8976726308465004,0.10355699062347412,0.1296388804912567,0.24399209022521973,0.8964430093765259,0.1027747392654419,0.13108409941196442,0.23762798309326172,0.8972252607345581,0.0965738296508789,0.12298651039600372,0.13012444972991943,0.9034261703491211,0.10750215500593185,0.13576176762580872,0.19634467363357544,0.8924978375434875,0.10122911632061005,0.1282273232936859,0.20840156078338623,0.8987708687782288
7,0.09977748682797759,0.10126139968633652,0.12835678458213806,0.2163035035133362,0.8987385630607605,0.8987386003136635,0.10228054970502853,0.12821626663208008,0.2604942321777344,0.8977194428443909,0.10167139768600464,0.13018274307250977,0.24807655811309814,0.8983286023139954,0.09786956012248993,0.12483040988445282,0.10384500026702881,0.9021304249763489,0.10437794774770737,0.13188138604164124,0.24162721633911133,0.8956220746040344,0.10010755062103271,0.12667304277420044,0.22747451066970825,0.8998924493789673
8,0.09848896519474264,0.10018827021121979,0.12625552713871002,0.2425781488418579,0.8998117446899414,0.8998117297887802,0.10220454633235931,0.12733161449432373,0.27066338062286377,0.8977954387664795,0.10092105716466904,0.12789228558540344,0.27430230379104614,0.8990789651870728,0.09529449045658112,0.12107441574335098,0.15696263313293457,0.9047055244445801,0.10279593616724014,0.12979745864868164,0.26540642976760864,0.8972040414810181,0.09972534328699112,0.12518183887004852,0.24555599689483643,0.9002746343612671
9,0.09770186023530614,0.10050638765096664,0.12743841111660004,0.22772434949874878,0.8994935750961304,0.8994936123490334,0.10069505125284195,0.12621739506721497,0.2833711504936218,0.8993049263954163,0.10054198652505875,0.12866173684597015,0.2655443549156189,0.8994579911231995,0.09700869023799896,0.12360043823719025,0.121418297290802,0.9029912948608398,0.10566733032464981,0.13406109809875488,0.21635228395462036,0.8943326473236084,0.09861890971660614,0.12465143203735352,0.2519356608390808,0.9013810753822327
10,0.09704602489654587,0.1006050705909729,0.12776371836662292,0.2231994390487671,0.8993949890136719,0.8993949294090271,0.1008453220129013,0.12670297920703888,0.2778471112251282,0.8991546630859375,0.10065343230962753,0.12906098365783691,0.260978639125824,0.8993465900421143,0.09778712689876556,0.1244816780090332,0.10884475708007812,0.9022128582000732,0.1033516377210617,0.13116127252578735,0.24988752603530884,0.8966483473777771,0.1003878116607666,0.12741167843341827,0.21843916177749634,0.8996121883392334
