epoch,train_loss,val_mae_mean,val_rmse_mean,val_r2_mean,val_acc_mean,val_S,val_mae_extraversion,val_rmse_extraversion,val_r2_extraversion,val_acc_extraversion,val_mae_neuroticism,val_rmse_neuroticism,val_r2_neuroticism,val_acc_neuroticism,val_mae_agreeableness,val_rmse_agreeableness,val_r2_agreeableness,val_acc_agreeableness,val_mae_conscientiousness,val_rmse_conscientiousness,val_r2_conscientiousness,val_acc_conscientiousness,val_mae_openness,val_rmse_openness,val_r2_openness,val_acc_openness
1,0.1202186294743475,0.1157861202955246,0.1435549408197403,0.024048125743865965,0.884213924407959,0.8842138797044754,0.11932826042175293,0.14794467389583588,0.015413224697113037,0.8806717395782471,0.11967095732688904,0.1478661596775055,0.029926776885986328,0.8803290128707886,0.10404010117053986,0.13071443140506744,0.017371714115142822,0.8959599137306213,0.1208016574382782,0.1486603021621704,0.0363810658454895,0.8791983127593994,0.11508961766958237,0.14258915185928345,0.021147847175598145,0.8849104046821594
2,0.11308085762787701,0.10895820707082748,0.13656088709831238,0.11539380550384522,0.8910417556762695,0.8910417929291725,0.11301787942647934,0.1404878795146942,0.11216264963150024,0.8869821429252625,0.11082661896944046,0.1394890695810318,0.1367281675338745,0.8891733884811401,0.10049610584974289,0.1277162730693817,0.06193113327026367,0.8995038866996765,0.11224677413702011,0.13956907391548157,0.15063714981079102,0.8877532482147217,0.10820363461971283,0.13554218411445618,0.11550992727279663,0.891796350479126
3,0.10478381465146484,0.10317607969045639,0.13034430146217346,0.19320029020309448,0.8968238830566406,0.8968239203095436,0.1057354137301445,0.13212527334690094,0.21471434831619263,0.8942645788192749,0.10425377637147903,0.13216857612133026,0.22496217489242554,0.8957462310791016,0.09719713777303696,0.12386911362409592,0.11759388446807861,0.9028028845787048,0.10621523857116699,0.13373444974422455,0.22016650438308716,0.893784761428833,0.10247882455587387,0.12982404232025146,0.18856453895568848,0.8975211977958679
4,0.1011272706091404,0.1018170490860939,0.12796847522258759,0.22242950201034545,0.8981829881668091,0.8981829509139061,0.10460668802261353,0.13002298772335052,0.23950672149658203,0.8953933119773865,0.10294090956449509,0.12987831234931946,0.2515900731086731,0.8970590829849243,0.0956566333770752,0.12146511673927307,0.15151292085647583,0.9043433666229248,0.10411456972360611,0.13118727505207062,0.24958980083465576,0.8958854079246521,0.1017664447426796,0.12728866934776306,0.21994799375534058,0.8982335329055786
5,0.09919528106875175,0.10019366443157196,0.12666937708854675,0.23768843412399293,0.8998063206672668,0.899806335568428,0.1021566167473793,0.12745924293994904,0.2692006230354309,0.8978433609008789,0.10088891535997391,0.12869805097579956,0.2651296854019165,0.8991110920906067,0.0954604521393776,0.12135784327983856,0.15301048755645752,0.9045395255088806,0.10307028144598007,0.13039012253284454,0.2586817145347595,0.8969297409057617,0.09939204901456833,0.12544170022010803,0.24241966009140015,0.9006079435348511
6,0.09789714200115911,0.09993431717157364,0.12646010518074036,0.23969365358352662,0.9000657200813293,0.9000656828284264,0.1011374220252037,0.1265176385641098,0.2799586057662964,0.8988626003265381,0.10076026618480682,0.1288527399301529,0.26336121559143066,0.899239718914032,0.09607087075710297,0.12226158380508423,0.14034879207611084,0.9039291143417358,0.10277092456817627,0.12993869185447693,0.2638063430786133,0.8972290754318237,0.09893207252025604,0.12472991645336151,0.2509933114051819,0.9010679125785828
7,0.09735890864482466,0.0992131233215332,0.12535491585731506,0.25301897525787354,0.9007868766784668,0.9007868766784668,0.10063475370407104,0.12576518952846527,0.28849804401397705,0.899365246295929,0.09970281273126602,0.12670163810253143,0.2877516746520996,0.9002971649169922,0.09512564539909363,0.12089583277702332,0.15944725275039673,0.904874324798584,0.1021324023604393,0.12926311790943146,0.27144163846969604,0.8978676199913025,0.09847000241279602,0.12414877861738205,0.25795626640319824,0.9015300273895264
8,0.09694624263441788,0.09886626154184341,0.12482436001300812,0.25923886299133303,0.9011337161064148,0.9011337384581566,0.10026922821998596,0.1252436637878418,0.2943865656852722,0.8997308015823364,0.09927086532115936,0.1260988861322403,0.29451292753219604,0.9007291197776794,0.09491338580846786,0.12053261697292328,0.16449028253555298,0.9050866365432739,0.10151946544647217,0.12854249775409698,0.2795424461364746,0.8984805345535278,0.09835834801197052,0.12370414286851883,0.2632620930671692,0.9016416668891907
9,0.09628490712041804,0.09891749918460846,0.12518298625946045,0.2551999807357788,0.9010825157165527,0.9010825008153915,0.10016807168722153,0.1256093978881836,0.29025977849960327,0.8998319506645203,0.09934011846780777,0.12641076743602753,0.2910189628601074,0.9006598591804504,0.09487391263246536,0.12052244693040848,0.1646307110786438,0.9051260948181152,0.1020645871758461,0.12960132956504822,0.26762455701828003,0.8979353904724121,0.09814083576202393,0.12377095222473145,0.2624658942222595,0.9018591642379761
10,0.09583527197172699,0.098668672144413,0.1246928721666336,0.26110856533050536,0.9013313055038452,0.901331327855587,0.10004472732543945,0.1248779371380806,0.29850149154663086,0.8999552726745605,0.09899797290563583,0.1261434108018875,0.29401373863220215,0.901002049446106,0.0944807231426239,0.11984752863645554,0.17396116256713867,0.9055192470550537,0.10170949995517731,0.12916575372219086,0.2725387215614319,0.8982905149459839,0.09811042249202728,0.12342968583106995,0.2665277123451233,0.9018895626068115
